PWGTP,AGEP,GASP,GRPIP,JWAP,JWDP,JWMNP,FER,HHL,HISPEED,JWTRNS,SCH,SCHL,SEX,state
128,62,3,0,107,67,5,0,1,1,1,1,16,1,05
101,57,3,0,92,52,5,0,1,1,1,1,16,2,05
22,81,90,0,0,0,0,0,1,1,0,1,16,1,05
22,77,90,0,283,150,15,0,1,1,1,1,15,2,05
43,31,3,18,84,43,10,2,1,1,1,1,19,2,05
10,81,3,0,0,0,0,0,1,1,0,1,17,1,05
13,79,3,0,0,0,0,0,1,1,0,1,17,2,05
410,19,3,24,0,0,0,0,1,1,0,1,16,1,05
523,20,3,24,204,121,10,2,1,1,1,1,16,2,05
410,34,3,0,0,0,0,2,2,1,0,1,16,2,05
292,40,3,0,82,31,60,0,2,1,1,1,16,1,05
298,16,3,0,0,0,0,0,2,1,0,1,13,1,05
131,13,3,0,0,0,0,0,2,1,0,1,10,1,05
233,4,3,0,0,0,0,0,2,1,0,1,1,1,05
234,3,3,0,0,0,0,0,2,1,0,1,1,1,05
233,1,3,0,0,0,0,0,2,1,0,0,0,2,05
137,75,3,35,0,0,0,0,1,1,0,1,18,2,05
69,40,3,0,59,19,5,2,2,1,1,1,16,2,05
115,21,3,0,0,0,0,0,2,1,0,1,16,1,05
226,46,3,29,84,43,10,0,1,1,1,1,16,1,05
214,46,3,29,0,0,0,2,1,1,0,1,16,2,05
509,22,3,29,86,43,20,2,1,1,1,1,21,2,05
509,18,3,29,0,0,0,2,1,1,0,1,16,2,05
404,10,3,29,0,0,0,0,1,1,0,2,6,2,05
190,65,3,0,120,79,10,0,1,1,1,1,21,1,05
28,57,3,0,55,14,30,0,1,2,1,1,16,2,05
39,36,3,0,0,0,0,2,1,2,0,1,16,2,05
47,29,3,0,49,11,30,0,1,2,1,1,16,1,05
33,11,3,0,0,0,0,0,1,2,0,3,8,1,05
31,7,3,0,0,0,0,0,1,2,0,3,4,1,05
50,37,3,0,151,88,75,0,1,2,1,1,19,1,05
17,79,3,0,0,0,0,0,1,1,0,1,19,1,05
217,51,3,0,73,25,45,0,2,2,1,1,11,1,05
296,45,3,0,0,0,0,2,2,2,0,1,12,2,05
265,13,3,0,0,0,0,0,2,2,0,2,10,2,05
112,68,3,0,80,31,50,0,1,1,1,1,13,1,05
113,56,3,0,88,43,30,0,1,1,1,1,20,2,05
74,24,3,0,90,43,40,1,1,1,1,1,18,2,05
61,1,3,0,0,0,0,0,1,1,0,0,0,2,05
88,81,3,0,0,0,0,0,1,1,0,1,11,1,05
46,46,3,0,98,55,24,0,1,1,1,1,24,1,05
85,43,3,0,0,0,0,2,1,1,0,1,21,2,05
70,15,3,0,0,0,0,0,1,1,0,3,12,1,05
139,24,3,55,0,0,0,2,1,1,0,2,21,2,05
135,24,3,55,0,0,0,0,1,1,11,1,21,1,05
13,54,3,0,0,0,0,0,1,1,0,1,16,2,05
13,60,3,0,0,0,0,0,1,1,0,1,1,1,05
16,14,3,0,0,0,0,0,1,1,0,2,11,2,05
202,36,300,0,84,43,12,0,1,2,1,1,16,1,05
240,27,300,0,84,43,12,2,1,2,1,1,16,2,05
142,18,300,0,37,7,15,0,1,2,1,2,14,1,05
126,14,300,0,0,0,0,0,1,2,0,2,9,2,05
184,1,300,0,0,0,0,0,1,2,0,0,0,2,05
185,4,300,0,0,0,0,0,1,2,0,2,1,2,05
174,49,3,0,82,31,60,0,1,1,1,1,19,1,05
55,74,3,8,0,0,0,0,1,1,0,1,17,1,05
61,72,3,8,0,0,0,0,1,1,0,1,18,2,05
61,19,3,8,0,0,0,2,1,1,0,1,17,2,05
60,93,3,39,0,0,0,0,1,1,0,1,16,1,05
54,77,30,0,0,0,0,0,1,1,0,1,22,2,05
153,39,3,101,0,0,0,0,1,0,0,1,17,1,05
50,35,30,0,83,43,7,0,1,1,1,1,23,1,05
46,35,30,0,0,0,0,2,1,1,0,1,23,2,05
38,1,30,0,0,0,0,0,1,1,0,0,0,1,05
64,62,3,0,0,0,0,0,1,2,0,1,16,2,05
231,20,3,75,0,0,0,2,1,1,11,2,16,2,05
262,21,3,75,0,0,0,0,1,1,0,2,19,1,05
67,82,60,0,0,0,0,0,1,1,0,1,20,1,05
63,50,60,0,0,0,0,0,1,1,0,1,18,1,05
64,82,20,0,0,0,0,0,1,0,0,1,16,2,05
109,48,70,0,173,106,5,0,2,2,1,1,12,1,05
132,39,70,0,0,0,0,2,2,2,11,1,11,2,05
87,19,70,0,0,0,0,2,2,2,0,2,19,2,05
101,16,70,0,0,0,0,0,2,2,0,2,14,1,05
109,46,3,0,106,61,30,0,1,1,1,1,19,1,05
124,46,3,0,80,37,20,2,1,1,1,1,16,2,05
184,17,3,0,0,0,0,0,1,1,0,2,13,1,05
137,14,3,0,0,0,0,0,1,1,0,2,11,1,05
81,33,3,0,95,55,7,0,1,2,1,1,18,1,05
56,35,3,0,93,52,10,2,1,2,1,1,16,2,05
98,6,3,0,0,0,0,0,1,2,0,2,4,1,05
163,2,3,0,0,0,0,0,1,2,0,0,0,1,05
306,74,120,0,0,0,0,0,1,1,0,1,18,2,05
440,29,40,34,0,0,0,2,2,1,0,1,20,2,05
389,33,40,34,107,67,5,0,2,1,1,1,16,1,05
323,9,40,34,0,0,0,0,2,1,0,1,6,1,05
339,7,40,34,0,0,0,0,2,1,0,1,4,2,05
444,2,40,34,0,0,0,0,2,1,0,0,0,2,05
444,1,40,34,0,0,0,0,2,1,0,0,0,2,05
110,46,3,13,136,83,45,0,1,1,1,1,16,1,05
125,45,3,13,0,0,0,2,1,1,0,1,20,2,05
154,53,3,0,64,25,2,0,1,1,1,1,16,2,05
143,48,3,0,94,53,10,2,1,1,1,1,17,2,05
11,30,3,48,88,46,15,0,2,2,1,1,16,1,05
12,28,3,48,0,0,0,2,2,2,0,1,16,2,05
13,7,3,48,0,0,0,0,2,2,0,2,3,1,05
6,3,3,48,0,0,0,0,2,2,0,1,1,2,05
68,93,230,0,0,0,0,0,1,0,0,1,16,2,05
107,50,3,0,0,0,0,0,1,1,11,1,19,1,05
107,46,3,0,0,0,0,2,1,1,11,1,16,2,05
181,24,3,0,0,0,0,0,1,1,0,1,19,1,05
53,18,3,0,0,0,0,0,1,1,0,2,19,1,05
94,62,40,39,0,0,0,0,1,0,0,1,16,1,05
152,75,20,21,0,0,0,0,1,0,0,1,10,2,05
150,52,20,21,0,0,0,0,1,0,0,1,12,1,05
235,51,170,0,81,40,10,0,2,2,1,1,9,1,05
212,34,170,0,0,0,0,2,2,2,0,1,9,2,05
187,9,170,0,0,0,0,0,2,2,0,2,5,1,05
460,1,170,0,0,0,0,0,2,2,0,0,0,2,05
98,44,3,0,0,0,0,2,1,2,11,1,18,2,05
129,36,3,0,0,0,0,0,1,2,0,1,16,1,05
162,25,3,0,0,0,0,0,1,2,11,2,21,1,05
124,41,3,0,60,19,10,0,1,2,1,1,18,1,05
102,69,3,0,0,0,0,0,1,2,0,1,14,1,05
78,83,3,66,0,0,0,0,1,1,0,1,14,2,05
59,23,3,66,0,0,0,0,1,1,0,1,14,1,05
119,50,180,0,3,1,12,2,1,1,1,1,18,2,05
102,19,180,0,0,0,0,2,1,1,0,1,16,2,05
160,84,180,0,0,0,0,0,1,1,0,1,19,1,05
116,46,90,0,247,135,45,0,1,1,1,1,21,1,05
61,48,90,0,75,31,25,2,1,1,1,1,19,2,05
59,21,90,0,186,112,10,0,1,1,1,1,16,1,05
76,47,3,0,0,0,0,0,3,1,0,1,20,1,05
65,45,3,0,92,49,20,2,3,1,1,1,22,2,05
61,66,3,0,0,0,0,0,3,1,0,1,13,2,05
22,74,30,0,0,0,0,0,1,2,11,1,16,2,05
77,45,180,0,76,34,15,2,1,1,1,1,16,2,05
110,24,180,0,100,55,30,2,1,1,1,1,18,2,05
140,15,180,0,0,0,0,0,1,1,0,2,13,1,05
95,46,180,0,0,0,0,2,1,1,11,1,17,2,05
97,4,180,0,0,0,0,0,1,1,0,3,2,2,05
71,39,3,0,135,87,8,2,1,1,1,1,17,2,05
37,49,3,0,72,31,11,0,1,1,1,1,17,1,05
76,18,3,0,0,0,0,0,1,1,0,2,14,1,05
93,15,3,0,0,0,0,0,1,1,0,2,12,1,05
126,33,3,0,0,0,0,2,1,1,11,1,16,2,05
138,33,3,0,94,43,60,0,1,1,1,1,16,1,05
100,12,3,0,0,0,0,0,1,1,0,2,9,2,05
108,76,3,0,0,0,0,0,1,1,0,1,22,2,05
112,80,3,0,0,0,0,0,1,1,0,1,19,1,05
30,66,3,0,0,0,0,0,1,0,0,1,17,2,05
46,71,3,0,0,0,0,0,1,0,0,1,17,1,05
71,69,280,0,92,49,20,0,1,2,1,1,16,2,05
85,73,280,0,0,0,0,0,1,2,0,1,16,1,05
61,65,50,0,0,0,0,0,1,1,0,1,18,2,05
57,70,50,0,0,0,0,0,1,1,0,1,18,1,05
17,73,10,0,0,0,0,0,1,1,0,1,17,1,05
89,88,10,0,0,0,0,0,1,0,0,1,14,2,05
47,55,30,0,255,137,25,0,1,1,1,1,16,1,05
43,56,30,0,82,37,30,0,1,1,1,1,20,2,05
60,57,30,0,0,0,0,0,1,1,0,1,21,2,05
128,52,3,23,205,121,15,0,1,2,1,1,18,1,05
77,52,70,0,0,0,0,0,1,1,0,1,21,2,05
72,52,70,0,88,41,40,0,1,1,1,1,18,1,05
83,22,70,0,82,41,10,2,1,1,1,3,20,2,05
95,19,70,0,76,37,4,0,1,1,1,3,19,1,05
9,87,1600,0,0,0,0,0,1,0,0,1,13,2,05
7,93,1600,0,0,0,0,0,1,0,0,1,6,1,05
99,87,60,0,0,0,0,0,1,1,0,1,22,2,05
87,54,60,0,0,0,0,0,1,1,0,1,19,1,05
63,60,3,0,81,39,17,0,1,1,1,1,15,1,05
114,31,110,0,0,0,0,2,1,1,11,1,13,2,05
152,39,110,0,71,28,20,0,1,1,1,2,20,1,05
119,4,110,0,0,0,0,0,1,1,0,1,1,1,05
85,1,110,0,0,0,0,0,1,1,0,0,0,2,05
129,50,3,12,192,115,10,2,1,1,1,1,19,2,05
139,49,3,12,103,55,45,0,1,1,1,1,17,1,05
81,54,10,0,77,35,15,0,1,1,1,1,18,2,05
148,64,10,0,96,55,10,0,1,1,1,1,16,1,05
29,70,3,0,0,0,0,0,1,0,0,1,21,1,05
73,66,80,0,0,0,0,0,1,1,0,1,22,1,05
86,67,80,0,0,0,0,0,1,1,11,1,21,2,05
70,65,3,0,90,49,10,0,1,1,1,1,21,2,05
70,61,3,0,0,0,0,0,1,1,0,1,21,1,05
126,60,3,0,92,46,35,0,1,1,1,1,22,2,05
68,30,100,0,108,67,12,2,1,1,1,1,21,2,05
96,33,100,0,108,67,12,0,1,1,1,1,21,1,05
72,4,100,0,0,0,0,0,1,1,0,1,1,1,05
52,1,100,0,0,0,0,0,1,1,0,0,0,2,05
52,37,3,5,97,52,30,0,1,1,1,1,19,1,05
54,33,3,5,87,47,5,2,1,1,1,1,22,2,05
92,6,3,5,0,0,0,0,1,1,0,2,3,1,05
58,4,3,5,0,0,0,0,1,1,0,2,2,1,05
256,51,80,0,89,49,6,0,1,1,1,1,20,2,05
246,53,80,0,89,49,5,0,1,1,1,1,16,1,05
386,11,80,0,0,0,0,0,1,1,0,2,7,1,05
55,60,40,0,93,49,25,0,1,1,1,1,23,2,05
63,37,40,0,106,61,30,2,1,1,1,2,22,2,05
51,50,3,0,74,31,20,2,1,1,1,1,16,2,05
88,25,3,0,266,143,20,2,1,1,1,1,16,2,05
62,58,3,0,0,0,0,0,1,1,0,1,19,1,05
56,75,20,0,0,0,0,0,1,1,0,1,22,1,05
58,61,20,0,0,0,0,0,1,1,11,1,20,2,05
40,54,3,14,92,49,20,0,1,1,1,1,19,2,05
29,64,3,14,0,0,0,0,1,1,0,1,16,1,05
81,86,500,0,0,0,0,0,1,0,0,1,19,2,05
57,42,110,0,95,55,5,2,4,1,1,2,20,2,05
84,14,110,0,0,0,0,0,4,1,0,2,11,1,05
31,12,110,0,0,0,0,0,4,1,0,2,8,2,05
143,42,50,0,110,67,20,2,1,2,1,1,22,2,05
169,69,3,38,0,0,0,0,1,0,0,1,17,2,05
53,31,30,0,135,87,8,2,1,1,1,1,21,2,05
73,31,30,0,80,40,8,0,1,1,1,1,21,1,05
32,12,30,0,0,0,0,0,1,1,0,2,9,2,05
30,7,30,0,0,0,0,0,1,1,0,2,1,2,05
26,34,150,12,82,37,30,2,1,1,1,1,16,2,05
108,44,150,12,82,37,30,0,1,1,1,1,16,1,05
36,14,150,12,0,0,0,0,1,1,0,2,10,2,05
37,12,150,12,0,0,0,0,1,1,0,2,8,2,05
50,78,3,0,0,0,0,0,1,2,0,1,12,2,05
73,39,3,0,0,0,0,2,1,2,0,1,12,2,05
93,21,3,0,90,43,40,0,1,2,1,1,14,1,05
48,18,3,0,0,0,0,2,1,2,0,2,14,2,05
27,44,350,0,0,0,0,2,1,1,0,1,16,2,05
40,20,350,0,103,55,45,0,1,1,1,1,16,1,05
34,19,350,0,0,0,0,2,1,1,0,1,16,2,05
12,69,170,0,0,0,0,0,1,0,0,1,18,1,05
252,31,3,31,205,121,15,0,2,1,10,1,19,1,05
95,40,90,0,0,0,0,0,3,1,11,1,22,1,05
68,35,90,0,0,0,0,2,3,1,0,1,21,2,05
52,9,90,0,0,0,0,0,3,1,0,2,7,2,05
50,9,90,0,0,0,0,0,3,1,0,2,7,2,05
30,3,90,0,0,0,0,0,3,1,0,1,1,1,05
16,78,20,0,0,0,0,0,1,2,0,1,20,2,05
73,47,30,0,205,118,45,2,1,1,1,1,21,2,05
77,70,3,0,0,0,0,0,1,1,0,1,19,1,05
70,67,3,0,92,49,20,0,1,1,1,1,15,2,05
83,74,40,0,0,0,0,0,1,0,0,1,16,2,05
41,71,3,0,0,0,0,0,1,1,11,1,16,2,05
38,75,3,0,0,0,0,0,1,1,0,1,21,1,05
11,77,240,0,0,0,0,0,1,2,0,1,19,2,05
18,77,240,0,0,0,0,0,1,2,0,1,21,1,05
76,28,230,14,112,61,60,0,1,1,1,1,21,1,05
71,30,230,14,97,43,75,2,1,1,1,1,24,2,05
80,51,60,0,259,140,15,0,1,2,1,1,20,1,05
46,13,60,0,0,0,0,0,1,2,0,2,10,2,05
290,46,300,61,258,140,10,0,1,1,1,1,16,1,05
320,35,300,61,0,0,0,2,1,1,0,1,16,2,05
303,18,300,61,0,0,0,0,1,1,0,1,16,1,05
240,16,300,61,0,0,0,0,1,1,0,2,12,1,05
240,14,300,61,0,0,0,0,1,1,0,2,10,1,05
240,4,300,61,0,0,0,0,1,1,0,1,1,1,05
103,72,3,0,0,0,0,0,1,1,0,1,22,2,05
402,41,3,35,84,43,10,0,1,0,1,1,16,1,05
456,4,3,35,0,0,0,0,1,0,0,1,1,1,05
457,2,3,35,0,0,0,0,1,0,0,0,0,1,05
322,23,3,35,0,0,0,2,1,0,0,1,14,2,05
213,45,3,35,0,0,0,2,1,0,0,1,12,2,05
215,27,3,35,0,0,0,0,1,0,0,1,16,1,05
58,47,40,57,0,0,0,2,1,1,0,1,19,2,05
75,7,40,57,0,0,0,0,1,1,0,2,4,1,05
76,5,40,57,0,0,0,0,1,1,0,1,2,1,05
78,58,90,54,0,0,0,0,1,1,0,1,16,1,05
46,66,150,0,0,0,0,0,1,1,0,1,18,1,05
86,53,150,0,90,43,40,0,1,1,1,1,16,2,05
12,60,150,0,0,0,0,0,2,0,0,1,20,1,05
5,57,150,0,58,16,25,0,2,0,1,1,17,2,05
69,22,20,55,97,55,15,2,1,0,1,1,21,2,05
95,22,20,55,181,109,18,2,1,0,1,2,19,2,05
97,21,20,55,105,65,5,2,1,0,1,2,19,2,05
96,21,20,55,205,121,15,2,1,0,1,2,19,2,05
68,58,10,0,96,55,10,0,1,1,1,1,19,2,05
51,62,10,0,0,0,0,0,1,1,11,1,16,1,05
19,63,70,0,0,0,0,0,1,1,0,1,16,2,05
20,65,70,0,102,55,40,0,1,1,1,1,16,1,05
94,27,3,27,91,52,2,0,1,1,1,1,22,1,05
66,26,3,27,280,149,30,2,1,1,12,1,18,2,05
45,3,3,27,0,0,0,0,1,1,0,2,1,1,05
46,2,3,27,0,0,0,0,1,1,0,0,0,1,05
65,73,90,0,0,0,0,0,1,1,0,1,16,1,05
78,47,70,0,91,46,30,2,1,1,1,1,21,2,05
93,50,70,0,106,63,20,0,1,1,1,1,15,1,05
108,20,70,0,0,0,0,0,1,1,0,2,20,1,05
126,16,70,0,0,0,0,0,1,1,0,2,12,1,05
36,83,180,19,0,0,0,0,1,0,0,1,16,2,05
54,33,90,0,76,37,4,0,1,1,1,1,17,1,05
81,29,90,0,82,43,3,2,1,1,1,1,17,2,05
46,10,90,0,0,0,0,0,1,1,0,2,7,1,05
102,71,3,0,0,0,0,0,1,2,0,1,16,1,05
95,67,3,0,0,0,0,0,1,2,0,1,17,2,05
154,52,120,0,0,0,0,0,1,0,0,1,16,2,05
106,24,120,0,71,31,5,0,1,0,12,1,16,1,05
57,54,100,0,85,43,15,0,1,2,1,1,22,1,05
57,52,100,0,84,43,10,0,1,2,1,1,16,1,05
57,50,100,0,92,49,22,0,1,2,1,1,20,1,05
56,50,100,0,0,0,0,0,1,2,0,1,22,1,05
60,49,100,0,80,37,20,0,1,2,1,1,17,1,05
111,45,3,17,80,37,20,2,1,1,1,1,21,2,05
140,47,3,17,0,0,0,0,1,1,0,1,21,1,05
137,68,170,0,0,0,0,0,1,1,0,1,16,2,05
372,41,170,0,133,85,15,2,1,1,1,1,16,2,05
299,9,170,0,0,0,0,0,1,1,0,2,6,2,05
251,55,3,0,82,40,15,0,1,1,1,2,20,1,05
85,61,160,0,0,0,0,0,1,1,0,1,22,1,05
19,24,200,39,0,0,0,2,1,1,0,1,19,2,05
19,25,200,39,182,108,30,0,1,1,1,1,16,1,05
18,7,200,39,0,0,0,0,1,1,0,2,3,2,05
23,3,200,39,0,0,0,0,1,1,0,2,2,2,05
21,1,200,39,0,0,0,0,1,1,0,0,0,2,05
64,55,3,0,75,34,10,0,1,2,1,3,21,2,05
59,56,3,0,94,55,1,0,1,2,1,3,21,1,05
75,18,3,0,0,0,0,2,1,2,0,2,18,2,05
266,68,3,0,0,0,0,0,1,1,0,1,16,1,05
210,71,3,0,0,0,0,0,1,1,0,1,19,2,05
32,69,150,0,0,0,0,0,1,0,0,1,21,1,05
93,41,60,0,0,0,0,1,1,1,11,1,22,2,05
79,28,40,0,96,55,10,2,1,2,1,1,21,2,05
145,29,40,0,84,43,10,0,1,2,1,1,19,1,05
108,22,30,0,78,37,12,0,1,1,1,1,16,1,05
105,24,30,0,176,107,8,2,1,1,1,2,19,2,05
75,7,30,0,0,0,0,0,1,1,0,2,5,2,05
66,58,3,0,68,19,50,0,1,1,1,1,16,1,05
58,77,70,0,0,0,0,0,1,1,0,1,19,1,05
63,81,70,0,0,0,0,0,1,1,0,1,16,2,05
103,34,3,0,93,52,12,2,1,1,1,1,20,2,05
55,36,3,0,86,43,20,0,1,1,1,1,18,1,05
48,12,3,0,0,0,0,0,1,1,0,2,9,1,05
92,10,3,0,0,0,0,0,1,1,0,2,7,2,05
48,7,3,0,0,0,0,0,1,1,0,2,4,1,05
59,23,3,32,70,31,3,0,1,1,1,1,16,1,05
244,27,1600,101,167,103,5,2,1,1,1,1,19,2,05
42,21,3,29,188,113,10,0,1,1,1,1,20,1,05
81,40,190,0,0,0,0,2,1,1,0,1,16,2,05
64,62,190,0,115,51,144,0,1,1,1,1,17,1,05
91,76,20,0,0,0,0,0,1,2,0,1,19,2,05
37,72,3,0,0,0,0,0,1,2,0,1,12,1,05
36,64,3,0,0,0,0,0,1,2,0,1,17,2,05
41,62,3,0,0,0,0,0,1,2,0,1,12,2,05
34,51,3,30,96,55,10,0,1,2,1,1,15,2,05
53,53,3,30,98,55,20,0,1,2,1,1,17,1,05
22,73,120,0,185,109,35,0,1,1,1,1,22,2,05
13,41,3,0,90,43,40,0,1,2,1,1,18,1,05
71,30,3,0,194,97,144,2,1,0,1,1,21,2,05
72,39,3,0,96,37,144,0,1,0,1,1,19,1,05
65,12,3,0,0,0,0,0,1,0,0,2,9,2,05
67,11,3,0,0,0,0,0,1,0,0,2,8,2,05
252,23,3,23,93,53,5,0,1,1,1,1,21,1,05
105,77,30,0,0,0,0,0,1,0,0,1,21,2,05
60,41,3,0,0,0,0,2,1,1,11,1,22,2,05
52,44,3,0,0,0,0,0,1,1,11,1,21,1,05
59,5,3,0,0,0,0,0,1,1,0,2,3,2,05
71,4,3,0,0,0,0,0,1,1,0,1,1,1,05
255,50,30,0,0,0,0,2,1,1,11,1,19,2,05
262,48,30,0,70,25,30,0,1,1,1,1,19,1,05
186,17,30,0,0,0,0,2,1,1,0,2,13,2,05
28,54,3,18,81,39,15,0,1,1,1,1,21,2,05
14,54,3,18,78,39,3,0,1,1,1,1,16,1,05
52,79,200,0,0,0,0,0,1,1,0,1,22,1,05
62,79,200,0,0,0,0,0,1,1,0,1,19,2,05
53,69,40,0,0,0,0,0,1,2,0,1,21,1,05
51,69,40,0,0,0,0,0,1,2,0,1,21,2,05
96,65,3,0,76,34,15,0,1,0,1,1,16,1,05
68,65,3,0,0,0,0,0,1,0,0,1,18,2,05
56,79,3,0,0,0,0,0,1,0,0,1,17,2,05
253,41,3,0,89,46,20,2,1,1,1,1,16,2,05
314,43,3,0,89,46,20,0,1,1,1,1,18,1,05
222,6,3,0,0,0,0,0,1,1,0,2,4,2,05
266,14,3,0,0,0,0,0,1,1,0,2,11,1,05
56,79,150,0,0,0,0,0,1,1,0,1,22,1,05
55,74,150,0,0,0,0,0,1,1,0,1,18,2,05
57,58,130,0,93,51,15,0,1,1,1,1,19,2,05
129,41,130,0,92,49,20,0,1,1,1,1,16,1,05
90,26,130,0,230,133,20,2,1,1,1,2,20,2,05
30,25,10,0,0,0,0,2,1,1,11,1,21,2,05
57,64,3,0,89,50,1,0,1,1,1,1,19,2,05
49,60,3,0,89,50,1,0,1,1,1,1,19,1,05
88,62,3,24,107,67,5,0,1,1,10,1,19,1,05
45,79,4,0,0,0,0,0,1,2,0,1,16,1,05
132,51,3,0,96,49,40,0,1,0,1,1,17,2,05
37,48,3,0,0,0,0,0,1,0,11,1,13,1,05
126,20,3,0,0,0,0,0,1,0,11,1,14,1,05
81,8,3,0,0,0,0,0,1,0,0,1,6,1,05
26,47,3,0,0,0,0,2,1,0,0,1,15,2,05
49,74,3,0,0,0,0,0,1,0,0,1,16,2,05
73,45,3,0,86,43,20,2,1,0,1,1,17,2,05
200,28,50,0,77,34,20,0,1,2,1,1,16,1,05
98,42,180,0,98,55,20,0,1,1,1,3,21,1,05
23,46,3,0,103,55,45,2,1,2,1,1,22,2,05
22,46,3,0,98,55,20,0,1,2,1,1,21,1,05
7,15,3,0,0,0,0,2,1,2,0,2,12,2,05
13,8,3,0,0,0,0,0,1,2,0,2,5,2,05
81,38,70,0,94,46,45,2,1,1,1,1,20,2,05
49,15,70,0,0,0,0,0,1,1,0,2,12,1,05
121,50,3,62,0,0,0,2,1,1,0,1,12,2,05
112,53,180,0,82,37,30,0,1,2,1,1,16,2,05
83,64,180,0,0,0,0,0,1,2,0,1,16,1,05
136,30,180,0,82,37,30,2,1,2,1,1,16,2,05
137,77,180,0,0,0,0,0,1,2,0,1,16,2,05
145,6,180,0,0,0,0,0,1,2,0,2,3,2,05
76,69,3,0,0,0,0,0,1,2,0,1,16,1,05
81,67,3,0,0,0,0,0,1,2,0,1,16,2,05
14,61,3,0,0,0,0,0,1,1,0,1,21,2,05
73,23,3,0,94,49,30,0,1,1,1,1,16,1,05
22,18,3,0,0,0,0,0,1,1,0,1,18,1,05
44,28,3,0,0,0,0,2,1,1,0,1,21,2,05
35,28,3,0,82,37,30,0,1,1,1,1,21,1,05
330,27,3,0,0,0,0,2,1,1,0,1,16,2,05
193,29,3,0,73,31,15,0,1,1,1,1,17,1,05
314,3,3,0,0,0,0,0,1,1,0,1,1,1,05
57,62,160,0,100,52,45,0,1,1,1,1,20,2,05
12,63,20,0,217,123,55,0,1,1,1,1,16,2,05
158,58,3,0,0,0,0,0,1,0,0,1,17,1,05
24,72,3,30,0,0,0,0,1,1,0,1,21,2,05
186,46,200,0,98,55,20,2,1,2,1,1,18,2,05
203,53,200,0,83,43,5,0,1,2,1,1,15,1,05
45,66,3,0,0,0,0,0,1,1,0,1,13,2,05
71,73,3,0,0,0,0,0,1,1,0,1,12,1,05
46,48,3,0,0,0,0,0,1,1,0,1,16,1,05
102,46,150,0,50,12,30,0,1,2,1,1,14,1,05
111,19,150,0,55,16,15,2,1,2,1,1,16,2,05
130,17,150,0,0,0,0,2,1,2,0,2,14,2,05
55,35,3,0,77,34,20,0,1,1,1,1,21,1,05
55,34,3,0,91,46,30,2,1,1,1,1,21,2,05
40,7,3,0,0,0,0,0,1,1,0,2,4,2,05
40,4,3,0,0,0,0,0,1,1,0,2,2,1,05
16,27,130,41,86,45,10,0,1,2,1,1,18,1,05
18,36,130,41,0,0,0,2,1,2,0,1,19,2,05
19,15,130,41,0,0,0,2,1,2,0,3,11,2,05
92,14,130,41,0,0,0,0,1,2,0,2,11,2,05
191,93,100,0,0,0,0,0,1,0,0,1,16,2,05
179,66,100,0,106,67,2,0,1,0,1,1,21,1,05
34,71,3,0,0,0,0,0,1,1,0,1,19,2,05
151,70,50,0,0,0,0,0,1,1,0,1,14,2,05
146,76,50,0,0,0,0,0,1,1,0,1,16,1,05
80,81,90,0,0,0,0,0,1,1,0,1,19,1,05
59,80,90,0,0,0,0,0,1,1,0,1,16,2,05
300,38,30,0,106,66,5,2,1,1,1,1,19,2,05
189,8,30,0,0,0,0,0,1,1,0,2,5,2,05
249,7,30,0,0,0,0,0,1,1,0,2,4,1,05
43,53,100,0,90,44,35,0,1,2,1,2,21,2,05
51,56,100,0,74,28,35,0,1,2,1,2,21,1,05
178,32,110,24,91,49,15,2,1,1,1,1,16,2,05
232,33,110,24,69,30,3,0,1,1,1,1,16,1,05
226,10,110,24,0,0,0,0,1,1,0,2,7,1,05
226,6,110,24,0,0,0,0,1,1,0,2,3,1,05
62,40,3,0,90,49,10,2,1,1,1,2,21,2,05
51,17,3,0,92,49,20,0,1,1,1,2,14,1,05
52,17,3,0,0,0,0,0,1,1,0,2,14,1,05
211,32,1600,0,0,0,0,2,1,1,0,1,20,2,05
154,9,1600,0,0,0,0,0,1,1,0,2,5,1,05
407,2,1600,0,0,0,0,0,1,1,0,0,0,1,05
47,29,3,7,0,0,0,1,1,2,0,1,20,2,05
92,34,3,7,85,31,75,0,1,2,1,1,19,1,05
95,3,3,7,0,0,0,0,1,2,0,3,2,1,05
96,0,3,7,0,0,0,0,1,2,0,0,0,2,05
137,19,3,32,180,109,12,0,1,1,1,2,19,1,05
93,52,40,55,179,109,5,0,1,1,12,1,21,2,05
35,58,80,0,0,0,0,0,1,1,0,1,20,2,05
27,62,80,0,43,10,18,0,1,1,1,1,16,1,05
160,39,110,0,90,43,40,0,1,2,1,1,20,1,05
137,29,110,0,89,43,35,2,1,2,1,1,19,2,05
36,60,3,0,91,46,30,0,1,2,1,1,15,1,05
91,33,220,101,0,0,0,2,1,1,0,1,16,2,05
60,34,220,101,0,0,0,0,1,1,0,1,17,1,05
66,13,220,101,0,0,0,0,1,1,0,2,10,1,05
66,9,220,101,0,0,0,0,1,1,0,2,5,1,05
81,2,220,101,0,0,0,0,1,1,0,0,0,2,05
287,65,60,0,0,0,0,0,1,1,0,1,16,2,05
58,55,120,0,80,37,20,0,1,1,1,1,21,2,05
57,57,120,0,0,0,0,0,1,1,0,1,16,1,05
61,65,3,5,0,0,0,0,1,2,0,1,1,2,05
109,41,3,5,0,0,0,0,1,2,0,1,17,1,05
111,39,3,5,95,55,8,0,1,2,1,1,16,1,05
52,60,3,0,106,61,30,0,1,1,1,1,20,1,05
